CustomerID,FirstPurchase,LastPurchase,TotalTransactions,UniqueInvoices,TotalRevenue,AvgRevenue,StdRevenue,TotalQuantity,AvgQuantity,AvgUnitPrice,Country,CustomerLifespan,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
15388.0,2011-03-14 13:53:00,2011-03-14 13:53:00,10,1,140.54,14.05,4.62,88,8.8,2.06,CANADA,0,269,1,140.54,1,1,1,111,Lost Customers
15389.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,1,500.0,500.0,,400,400.0,1.25,UNITED KINGDOM,0,171,1,500.0,2,1,3,213,Lost Customers
15392.0,2010-12-14 15:50:00,2011-12-05 11:01:00,80,4,1467.28,18.34,14.49,1234,15.42,2.06,UNITED KINGDOM,355,4,4,1467.28,5,4,4,544,Champions
15393.0,2011-03-03 16:58:00,2011-11-23 16:48:00,12,2,231.86,19.32,9.99,150,12.5,1.58,UNITED KINGDOM,264,15,2,231.86,4,3,1,431,Potential Loyalists
15394.0,2010-12-16 12:46:00,2011-11-30 11:49:00,81,4,2086.94,25.76,11.96,878,10.84,3.15,UNITED KINGDOM,348,9,4,2086.94,5,4,5,545,Champions
15395.0,2011-01-18 12:40:00,2011-01-18 12:40:00,7,1,107.45,15.35,1.66,17,2.43,6.54,UNITED KINGDOM,0,325,1,107.45,1,1,1,111,Lost Customers
15396.0,2011-08-19 10:56:00,2011-08-19 10:56:00,13,1,237.18,18.24,16.37,110,8.46,3.55,UNITED KINGDOM,0,112,1,237.18,2,1,1,211,Lost Customers
15397.0,2011-02-23 09:25:00,2011-02-23 09:25:00,6,1,94.0,15.67,1.57,20,3.33,4.93,UNITED KINGDOM,0,289,1,94.0,1,1,1,111,Lost Customers
15398.0,2011-09-22 14:56:00,2011-11-23 16:47:00,70,2,1304.93,18.64,6.56,725,10.36,2.73,UNITED KINGDOM,62,15,2,1304.93,4,3,4,434,Loyal Customers
15399.0,2011-09-21 15:57:00,2011-12-08 13:04:00,46,3,763.37,16.6,7.7,579,12.59,1.84,UNITED KINGDOM,77,0,3,763.37,5,3,3,533,Loyal Customers
15400.0,2011-03-06 11:27:00,2011-09-08 13:57:00,12,5,716.2,59.68,31.08,390,32.5,2.1,UNITED KINGDOM,186,91,5,716.2,2,4,3,243,At Risk
15402.0,2011-05-27 13:32:00,2011-07-14 12:17:00,40,2,580.37,14.51,12.1,686,17.15,3.39,UNITED KINGDOM,47,148,2,580.37,2,3,3,233,At Risk
15405.0,2011-06-03 14:44:00,2011-06-03 14:44:00,8,1,349.1,43.64,40.58,193,24.12,3.6,UNITED KINGDOM,0,188,1,349.1,1,1,2,112,Lost Customers
15406.0,2011-02-11 16:19:00,2011-11-08 13:22:00,50,2,463.24,9.26,9.33,193,3.86,3.34,UNITED KINGDOM,269,30,2,463.24,4,3,2,432,Potential Loyalists
15407.0,2011-02-07 13:18:00,2011-11-06 11:55:00,141,4,1013.5,7.19,17.94,508,3.6,4.11,UNITED KINGDOM,271,33,4,1013.5,3,4,4,344,Loyal Customers
15408.0,2011-03-20 15:02:00,2011-03-20 15:02:00,32,1,251.9,7.87,6.24,90,2.81,4.65,UNITED KINGDOM,0,263,1,251.9,1,1,2,112,Lost Customers
15410.0,2011-03-23 10:15:00,2011-09-16 14:47:00,118,8,3374.24,28.6,22.19,1160,9.83,3.93,UNITED KINGDOM,177,83,8,3374.24,2,5,5,255,At Risk
15411.0,2011-06-10 12:30:00,2011-11-13 15:19:00,96,4,1343.6,14.0,8.49,527,5.49,4.08,UNITED KINGDOM,156,25,4,1343.6,4,4,4,444,Champions
15412.0,2011-06-21 15:24:00,2011-06-21 15:24:00,10,1,190.53,19.05,30.23,108,10.8,3.47,UNITED KINGDOM,0,170,1,190.53,2,1,1,211,Lost Customers
15414.0,2011-04-11 13:45:00,2011-11-30 09:50:00,37,3,715.34,19.33,12.76,415,11.22,3.22,UNITED KINGDOM,232,9,3,715.34,5,3,3,533,Loyal Customers
15415.0,2011-01-30 14:13:00,2011-01-30 14:13:00,47,1,559.61,11.91,6.36,551,11.72,1.77,UNITED KINGDOM,0,312,1,559.61,1,1,3,113,Lost Customers
15416.0,2011-03-02 08:41:00,2011-10-06 09:38:00,182,4,3816.17,20.97,15.41,2005,11.02,3.29,UNITED KINGDOM,218,64,4,3816.17,3,4,5,345,Loyal Customers
15417.0,2011-09-15 15:26:00,2011-09-15 15:26:00,27,1,492.3,18.23,2.45,274,10.15,1.88,UNITED KINGDOM,0,84,1,492.3,2,1,3,213,Lost Customers
15419.0,2011-11-15 09:23:00,2011-11-15 09:23:00,8,1,135.86,16.98,8.24,230,28.75,1.31,UNITED KINGDOM,0,24,1,135.86,4,1,1,411,New Customers
15421.0,2011-02-02 14:36:00,2011-10-12 09:20:00,50,4,892.06,17.84,5.84,461,9.22,2.65,UNITED KINGDOM,251,58,4,892.06,3,4,3,343,Loyal Customers
15422.0,2011-01-20 14:17:00,2011-01-20 16:17:00,6,2,97.7,16.28,4.02,38,6.33,3.02,UNITED KINGDOM,0,322,2,97.7,1,3,1,131,At Risk
15423.0,2011-11-01 14:01:00,2011-11-01 14:01:00,2,1,43.5,21.75,20.15,101,50.5,3.93,UNITED KINGDOM,0,37,1,43.5,3,1,1,311,Potential Loyalists
15424.0,2011-03-30 13:00:00,2011-03-30 13:02:00,16,2,371.64,23.23,14.3,548,34.25,1.73,FRANCE,0,253,2,371.64,1,3,2,132,At Risk
15426.0,2010-12-05 13:55:00,2011-11-20 15:36:00,271,5,1388.7,5.12,7.19,640,2.36,2.72,UNITED KINGDOM,350,18,5,1388.7,4,4,4,444,Champions
15427.0,2011-10-23 14:47:00,2011-11-06 14:29:00,280,3,1387.06,4.95,4.78,935,3.34,2.11,UNITED KINGDOM,13,32,3,1387.06,4,3,4,434,Loyal Customers
15428.0,2011-11-24 16:54:00,2011-11-24 16:54:00,5,1,71.28,14.26,5.32,96,19.2,1.49,UNITED KINGDOM,0,14,1,71.28,4,1,1,411,New Customers
15429.0,2011-09-25 13:42:00,2011-11-13 12:28:00,80,2,390.57,4.88,5.63,378,4.72,2.03,UNITED KINGDOM,48,26,2,390.57,4,3,2,432,Potential Loyalists
15432.0,2011-11-16 16:30:00,2011-11-16 16:30:00,10,1,171.19,17.12,6.42,65,6.5,2.91,UNITED KINGDOM,0,22,1,171.19,4,1,1,411,New Customers
15433.0,2011-03-17 14:12:00,2011-05-10 10:45:00,41,2,533.3,13.01,3.28,534,13.02,1.26,UNITED KINGDOM,53,213,2,533.3,1,3,3,133,At Risk
15434.0,2011-05-23 14:18:00,2011-12-01 13:33:00,52,5,953.98,18.35,9.54,570,10.96,3.32,UNITED KINGDOM,191,7,5,953.98,5,4,4,544,Champions
15435.0,2011-11-17 16:39:00,2011-11-17 16:39:00,28,1,138.34,4.94,2.67,53,1.89,3.48,UNITED KINGDOM,0,21,1,138.34,4,1,1,411,New Customers
15436.0,2011-04-19 16:52:00,2011-11-27 16:05:00,287,3,1041.7,3.63,3.4,564,1.97,2.22,UNITED KINGDOM,221,11,3,1041.7,5,3,4,534,Loyal Customers
15437.0,2011-03-22 13:11:00,2011-03-22 13:11:00,44,1,195.91,4.45,4.04,78,1.77,2.81,UNITED KINGDOM,0,261,1,195.91,1,1,1,111,Lost Customers
15438.0,2011-07-31 14:19:00,2011-07-31 14:19:00,25,1,156.58,6.26,3.97,59,2.36,3.54,UNITED KINGDOM,0,130,1,156.58,2,1,1,211,Lost Customers
15440.0,2011-05-15 11:30:00,2011-10-16 12:16:00,62,3,383.68,6.19,7.13,197,3.18,2.34,FRANCE,154,54,3,383.68,3,3,2,332,Potential Loyalists
15442.0,2011-04-05 12:24:00,2011-04-05 12:24:00,2,1,594.0,297.0,0.0,120,60.0,4.95,UNITED KINGDOM,0,248,1,594.0,1,1,3,113,Lost Customers
15443.0,2011-01-23 13:25:00,2011-12-08 10:40:00,360,7,3113.89,8.65,7.29,1585,4.4,2.98,UNITED KINGDOM,318,1,7,3113.89,5,5,5,555,Champions
15444.0,2011-10-30 16:12:00,2011-11-30 17:37:00,203,2,1352.19,6.66,4.39,737,3.63,2.81,UNITED KINGDOM,31,8,2,1352.19,5,3,4,534,Loyal Customers
15445.0,2011-03-20 15:06:00,2011-03-20 15:06:00,5,1,113.5,22.7,4.98,58,11.6,5.55,UNITED KINGDOM,0,263,1,113.5,1,1,1,111,Lost Customers
15447.0,2011-01-13 11:26:00,2011-01-13 11:26:00,7,1,114.22,16.32,5.64,74,10.57,2.93,UNITED KINGDOM,0,330,1,114.22,1,1,1,111,Lost Customers
15448.0,2011-01-31 10:42:00,2011-01-31 10:42:00,28,1,494.64,17.67,5.89,232,8.29,3.58,UNITED KINGDOM,0,312,1,494.64,1,1,3,113,Lost Customers
15449.0,2011-03-23 10:43:00,2011-11-13 15:02:00,60,3,974.52,16.24,5.58,812,13.53,1.9,UNITED KINGDOM,235,25,3,974.52,4,3,4,434,Loyal Customers
15450.0,2011-11-09 17:11:00,2011-11-09 17:11:00,29,1,402.84,13.89,5.93,372,12.83,2.01,UNITED KINGDOM,0,29,1,402.84,4,1,2,412,New Customers
15452.0,2011-03-20 15:21:00,2011-11-10 12:13:00,53,3,495.38,9.35,7.6,262,4.94,2.58,UNITED KINGDOM,234,29,3,495.38,4,3,3,433,Loyal Customers
15453.0,2011-06-05 12:37:00,2011-12-08 10:59:00,265,7,1307.95,4.94,4.79,793,2.99,2.58,UNITED KINGDOM,185,1,7,1307.95,5,5,4,554,Champions
15454.0,2010-12-12 14:21:00,2010-12-12 14:21:00,23,1,159.0,6.91,5.25,80,3.48,2.7,UNITED KINGDOM,0,361,1,159.0,1,1,1,111,Lost Customers
15456.0,2010-12-15 15:34:00,2011-03-01 13:51:00,55,3,411.14,7.48,5.15,598,10.87,1.66,UNITED KINGDOM,75,282,3,411.14,1,3,2,132,At Risk
15457.0,2011-03-22 15:31:00,2011-03-22 15:31:00,57,1,236.49,4.15,3.11,130,2.28,1.91,UNITED KINGDOM,0,261,1,236.49,1,1,1,111,Lost Customers
15458.0,2011-11-14 13:08:00,2011-11-14 13:08:00,7,1,161.64,23.09,8.95,156,22.29,1.22,UNITED KINGDOM,0,24,1,161.64,4,1,1,411,New Customers
15460.0,2010-12-20 16:08:00,2010-12-20 16:08:00,56,1,214.26,3.83,3.02,107,1.91,2.88,UNITED KINGDOM,0,353,1,214.26,1,1,1,111,Lost Customers
15462.0,2011-06-05 15:36:00,2011-09-06 13:11:00,10,3,189.6,18.96,9.36,136,13.6,1.58,UNITED KINGDOM,92,93,3,189.6,2,3,1,231,At Risk
15463.0,2011-11-10 12:57:00,2011-11-10 12:57:00,7,1,126.14,18.02,9.15,106,15.14,1.86,UNITED KINGDOM,0,28,1,126.14,4,1,1,411,New Customers
15464.0,2011-01-05 15:56:00,2011-01-05 15:56:00,146,1,1001.9,6.86,7.86,335,2.29,4.28,UNITED KINGDOM,0,337,1,1001.9,1,1,4,114,Lost Customers
15465.0,2010-12-05 10:12:00,2011-11-20 10:11:00,95,18,7265.37,76.48,107.1,1242,13.07,6.71,UNITED KINGDOM,349,19,18,7265.37,4,5,5,455,Champions
15466.0,2011-09-15 14:08:00,2011-09-15 14:08:00,55,1,323.76,5.89,4.3,235,4.27,1.93,UNITED KINGDOM,0,84,1,323.76,2,1,2,212,Lost Customers
15467.0,2011-07-10 14:42:00,2011-11-30 14:17:00,51,3,519.93,10.19,8.84,307,6.02,2.27,UNITED KINGDOM,142,8,3,519.93,5,3,3,533,Loyal Customers
15468.0,2011-10-19 13:38:00,2011-10-19 13:49:00,21,2,408.21,19.44,3.68,133,6.33,4.67,UNITED KINGDOM,0,50,2,408.21,3,3,2,332,Potential Loyalists
15469.0,2011-08-11 16:54:00,2011-10-20 16:21:00,22,2,510.5,23.2,15.2,138,6.27,6.24,UNITED KINGDOM,69,49,2,510.5,3,3,3,333,Loyal Customers
15471.0,2011-12-07 14:12:00,2011-12-07 14:12:00,72,1,437.73,6.08,10.33,247,3.43,1.96,UNITED KINGDOM,0,1,1,437.73,5,1,2,512,New Customers
15472.0,2011-08-18 15:17:00,2011-08-18 15:17:00,75,1,364.06,4.85,3.14,245,3.27,2.3,UNITED KINGDOM,0,112,1,364.06,2,1,2,212,Lost Customers
15473.0,2011-10-10 11:12:00,2011-11-25 15:15:00,9,7,1465.2,162.8,69.81,552,61.33,2.68,UNITED KINGDOM,46,13,7,1465.2,4,5,4,454,Champions
15475.0,2011-09-23 15:20:00,2011-09-23 15:20:00,27,1,433.95,16.07,8.17,295,10.93,1.9,UNITED KINGDOM,0,76,1,433.95,2,1,2,212,Lost Customers
15478.0,2011-10-14 11:09:00,2011-10-30 14:19:00,43,2,1360.32,31.64,27.92,551,12.81,3.45,UNITED KINGDOM,16,39,2,1360.32,3,3,4,334,Loyal Customers
15480.0,2011-08-15 14:32:00,2011-08-15 14:32:00,42,1,866.2,20.62,16.67,281,6.69,4.36,MALTA,0,115,1,866.2,2,1,3,213,Lost Customers
15482.0,2010-12-16 10:08:00,2011-11-24 10:46:00,89,12,9926.4,111.53,102.88,4640,52.13,3.76,UNITED KINGDOM,343,15,12,9926.4,4,5,5,455,Champions
15483.0,2011-03-18 12:26:00,2011-07-01 13:07:00,82,4,220.48,2.69,2.78,288,3.51,1.61,UNITED KINGDOM,105,160,4,220.48,2,4,1,241,At Risk
15484.0,2011-09-22 13:31:00,2011-12-08 15:03:00,179,4,3487.35,19.48,20.21,3068,17.14,2.19,UNITED KINGDOM,77,0,4,3487.35,5,4,5,545,Champions
15485.0,2010-12-01 13:23:00,2011-11-09 14:31:00,80,3,2441.91,30.52,31.69,1228,15.35,3.18,UNITED KINGDOM,343,29,3,2441.91,4,3,5,435,Loyal Customers
15488.0,2011-09-08 10:11:00,2011-09-08 10:11:00,2,1,91.32,45.66,43.36,73,36.5,8.03,UNITED KINGDOM,0,92,1,91.32,2,1,1,211,Lost Customers
15489.0,2011-05-12 12:54:00,2011-11-17 08:53:00,49,3,1074.88,21.94,13.47,572,11.67,3.01,UNITED KINGDOM,188,22,3,1074.88,4,3,4,434,Loyal Customers
15491.0,2011-04-18 10:04:00,2011-09-05 15:56:00,143,6,2861.41,20.01,12.81,1494,10.45,3.97,UNITED KINGDOM,140,94,6,2861.41,2,5,5,255,At Risk
15492.0,2011-09-26 14:02:00,2011-11-11 14:53:00,34,2,644.46,18.95,10.2,479,14.09,2.5,UNITED KINGDOM,46,27,2,644.46,4,3,3,433,Loyal Customers
15493.0,2011-03-14 11:44:00,2011-11-07 12:04:00,280,5,1884.81,6.73,5.48,522,1.86,4.42,UNITED KINGDOM,238,32,5,1884.81,4,4,4,444,Champions
15494.0,2011-08-10 15:29:00,2011-11-18 14:51:00,116,2,1222.22,10.54,10.46,1083,9.34,2.43,UNITED KINGDOM,99,20,2,1222.22,4,3,4,434,Loyal Customers
15497.0,2011-01-24 10:01:00,2011-11-22 11:51:00,14,2,1211.8,86.56,56.12,600,42.86,3.7,UNITED KINGDOM,302,17,2,1211.8,4,3,4,434,Loyal Customers
15498.0,2010-12-08 12:29:00,2011-12-07 12:48:00,492,26,12664.98,25.74,25.14,5869,11.93,3.16,UNITED KINGDOM,364,2,26,12664.98,5,5,5,555,Champions
15500.0,2011-09-19 13:47:00,2011-12-01 13:47:00,65,4,1075.96,16.55,6.88,564,8.68,4.44,UNITED KINGDOM,73,7,4,1075.96,5,4,4,544,Champions
15502.0,2010-12-05 15:40:00,2011-11-24 12:48:00,203,12,10198.03,50.24,227.39,4106,20.23,20.52,UNITED KINGDOM,353,15,12,10198.03,4,5,5,455,Champions
15503.0,2010-12-12 10:57:00,2010-12-12 10:57:00,60,1,128.59,2.14,1.91,63,1.05,2.11,UNITED KINGDOM,0,362,1,128.59,1,1,1,111,Lost Customers
15504.0,2011-09-19 13:45:00,2011-09-19 13:45:00,13,1,52.83,4.06,2.67,33,2.54,2.23,UNITED KINGDOM,0,80,1,52.83,2,1,1,211,Lost Customers
15505.0,2011-07-07 13:33:00,2011-10-18 07:56:00,93,5,3515.44,37.8,38.62,2254,24.24,2.39,UNITED KINGDOM,102,52,5,3515.44,3,4,5,345,Loyal Customers
15506.0,2011-07-24 11:45:00,2011-11-17 12:11:00,154,3,879.6,5.71,7.1,766,4.97,1.8,UNITED KINGDOM,116,22,3,879.6,4,3,3,433,Loyal Customers
15507.0,2011-06-21 11:19:00,2011-06-21 11:19:00,43,1,466.81,10.86,8.52,151,3.51,4.1,UNITED KINGDOM,0,171,1,466.81,2,1,3,213,Lost Customers
15508.0,2011-04-18 15:31:00,2011-06-03 15:43:00,85,6,948.28,11.16,9.52,413,4.86,3.44,UNITED KINGDOM,46,188,6,948.28,1,5,4,154,At Risk
15510.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,1,250.0,250.0,,2,2.0,125.0,UNITED KINGDOM,0,330,1,250.0,1,1,2,112,Lost Customers
15511.0,2011-09-15 15:05:00,2011-11-28 09:43:00,149,5,847.43,5.69,5.31,255,1.71,3.98,UNITED KINGDOM,73,11,5,847.43,5,4,3,543,Loyal Customers
15512.0,2010-12-15 12:01:00,2011-07-07 10:20:00,6,2,98.5,16.42,4.62,62,10.33,1.65,UNITED KINGDOM,203,155,2,98.5,2,3,1,231,At Risk
15513.0,2010-12-01 11:22:00,2011-11-06 14:36:00,295,19,14236.61,48.26,47.88,5471,18.55,4.14,UNITED KINGDOM,340,32,19,14236.61,4,5,5,455,Champions
15514.0,2010-12-10 13:50:00,2011-11-27 14:40:00,161,11,3642.71,22.63,64.23,1883,11.7,2.35,UNITED KINGDOM,352,11,11,3642.71,5,5,5,555,Champions
15516.0,2011-10-24 11:33:00,2011-10-26 10:51:00,15,3,62.43,4.16,2.66,27,1.8,2.78,UNITED KINGDOM,1,44,3,62.43,3,3,1,331,Potential Loyalists
15517.0,2011-04-20 14:02:00,2011-04-20 14:02:00,25,1,252.83,10.11,8.39,291,11.64,1.38,UNITED KINGDOM,0,232,1,252.83,1,1,2,112,Lost Customers
15518.0,2011-01-11 12:55:00,2011-10-06 13:05:00,200,8,1801.97,9.01,7.5,1177,5.88,2.44,UNITED KINGDOM,268,63,8,1801.97,3,5,4,354,Loyal Customers
15520.0,2011-12-08 10:58:00,2011-12-08 10:58:00,18,1,343.5,19.08,7.45,314,17.44,1.72,UNITED KINGDOM,0,1,1,343.5,5,1,2,512,New Customers
15521.0,2011-03-30 09:15:00,2011-10-30 13:42:00,176,8,2903.27,16.5,26.58,1783,10.13,3.33,UNITED KINGDOM,214,39,8,2903.27,3,5,5,355,Loyal Customers
15522.0,2011-09-13 12:26:00,2011-11-07 11:26:00,53,2,391.67,7.39,8.09,559,10.55,0.97,UNITED KINGDOM,54,32,2,391.67,4,3,2,432,Potential Loyalists
15523.0,2011-09-16 16:29:00,2011-09-16 16:29:00,10,1,412.01,41.2,71.38,132,13.2,3.63,UNITED KINGDOM,0,83,1,412.01,2,1,2,212,Lost Customers
15524.0,2011-11-15 12:09:00,2011-11-15 12:09:00,1,1,440.0,440.0,,4,4.0,110.0,UNITED KINGDOM,0,24,1,440.0,4,1,2,412,New Customers
15525.0,2010-12-01 13:17:00,2011-12-07 14:43:00,149,3,708.02,4.75,4.77,374,2.51,2.61,FRANCE,371,1,3,708.02,5,3,3,533,Loyal Customers
15526.0,2011-11-06 15:01:00,2011-11-06 15:04:00,4,2,148.44,37.11,55.36,24,6.0,5.49,UNITED KINGDOM,0,32,2,148.44,4,3,1,431,Potential Loyalists
15527.0,2010-12-20 14:15:00,2011-11-21 12:17:00,154,8,2334.08,15.16,18.86,921,5.98,3.41,UNITED KINGDOM,335,18,8,2334.08,4,5,5,455,Champions
15528.0,2011-03-30 16:14:00,2011-03-30 16:14:00,24,1,213.68,8.9,13.71,118,4.92,2.64,UNITED KINGDOM,0,253,1,213.68,1,1,1,111,Lost Customers
15529.0,2010-12-08 12:24:00,2011-11-17 11:29:00,628,11,3784.95,6.03,6.37,3328,5.3,1.72,UNITED KINGDOM,343,22,11,3784.95,4,5,5,455,Champions
15530.0,2011-04-07 11:16:00,2011-11-18 12:25:00,105,4,1479.21,14.09,10.24,912,8.69,2.9,UNITED KINGDOM,225,21,4,1479.21,4,4,4,444,Champions
15531.0,2011-11-09 17:47:00,2011-12-01 18:43:00,212,2,1937.32,9.14,7.65,1070,5.05,3.07,UNITED KINGDOM,22,7,2,1937.32,5,3,4,534,Loyal Customers
15532.0,2010-12-16 16:45:00,2011-11-14 14:51:00,239,4,1497.14,6.26,5.83,497,2.08,3.91,UNITED KINGDOM,332,24,4,1497.14,4,4,4,444,Champions
15533.0,2011-09-11 15:41:00,2011-11-20 15:35:00,78,3,777.07,9.96,10.43,281,3.6,4.01,UNITED KINGDOM,69,18,3,777.07,4,3,3,433,Loyal Customers
15535.0,2011-01-16 12:35:00,2011-06-19 16:02:00,70,4,492.87,7.04,6.64,133,1.9,4.71,UNITED KINGDOM,154,172,4,492.87,2,4,3,243,At Risk
15537.0,2011-06-29 13:10:00,2011-06-29 13:10:00,24,1,110.92,4.62,4.64,29,1.21,3.86,UNITED KINGDOM,0,162,1,110.92,2,1,1,211,Lost Customers
15539.0,2011-12-02 13:36:00,2011-12-02 13:36:00,40,1,513.56,12.84,12.72,400,10.0,1.32,UNITED KINGDOM,0,6,1,513.56,5,1,3,513,New Customers
15540.0,2011-11-28 13:51:00,2011-11-28 13:51:00,15,1,213.3,14.22,7.74,200,13.33,1.71,UNITED KINGDOM,0,10,1,213.3,5,1,1,511,New Customers
15541.0,2011-08-17 14:58:00,2011-08-17 14:58:00,26,1,75.8,2.92,2.76,45,1.73,2.0,UNITED KINGDOM,0,113,1,75.8,2,1,1,211,Lost Customers
15543.0,2011-02-24 15:26:00,2011-02-24 15:26:00,27,1,116.06,4.3,3.26,82,3.04,2.17,UNITED KINGDOM,0,287,1,116.06,1,1,1,111,Lost Customers
15544.0,2010-12-02 12:47:00,2011-11-30 16:43:00,249,9,3417.51,13.72,6.04,2972,11.94,1.6,UNITED KINGDOM,363,8,9,3417.51,5,5,5,555,Champions
15545.0,2010-12-03 17:28:00,2011-10-16 13:24:00,79,2,286.92,3.63,3.43,161,2.04,2.69,UNITED KINGDOM,316,53,2,286.92,3,3,2,332,Potential Loyalists
15547.0,2010-12-12 13:26:00,2011-12-02 12:52:00,668,14,4771.29,7.14,9.91,3919,5.87,2.59,UNITED KINGDOM,354,6,14,4771.29,5,5,5,555,Champions
15549.0,2011-01-27 15:38:00,2011-09-23 16:22:00,107,3,1611.85,15.06,15.55,645,6.03,3.31,UNITED KINGDOM,239,76,3,1611.85,2,3,4,234,At Risk
15550.0,2011-02-11 12:49:00,2011-12-05 15:38:00,61,4,575.63,9.44,7.76,295,4.84,2.8,UNITED KINGDOM,297,3,4,575.63,5,4,3,543,Loyal Customers
15551.0,2011-11-03 12:37:00,2011-11-03 12:37:00,28,1,418.36,14.94,9.98,212,7.57,3.97,UNITED KINGDOM,0,36,1,418.36,3,1,2,312,Potential Loyalists
15552.0,2011-05-06 14:47:00,2011-05-06 14:47:00,17,1,90.12,5.3,4.72,60,3.53,1.78,UNITED KINGDOM,0,216,1,90.12,1,1,1,111,Lost Customers
15553.0,2011-10-10 14:02:00,2011-10-10 14:02:00,50,1,399.17,7.98,6.17,397,7.94,2.42,UNITED KINGDOM,0,59,1,399.17,3,1,2,312,Potential Loyalists
15554.0,2011-03-07 09:00:00,2011-03-07 09:00:00,14,1,217.2,15.51,2.64,74,5.29,4.81,UNITED KINGDOM,0,277,1,217.2,1,1,1,111,Lost Customers
15555.0,2010-12-05 14:45:00,2011-11-27 16:19:00,855,16,4634.72,5.42,6.4,4308,5.04,1.71,UNITED KINGDOM,357,11,16,4634.72,5,5,5,555,Champions
15556.0,2011-11-15 16:08:00,2011-11-15 16:08:00,29,1,258.13,8.9,9.73,204,7.03,1.87,UNITED KINGDOM,0,23,1,258.13,4,1,2,412,New Customers
15557.0,2011-11-11 12:46:00,2011-11-11 12:46:00,19,1,468.91,24.68,20.86,213,11.21,3.71,UNITED KINGDOM,0,28,1,468.91,4,1,3,413,New Customers
15561.0,2011-05-08 11:38:00,2011-11-28 11:07:00,27,4,800.59,29.65,28.13,267,9.89,4.27,UNITED KINGDOM,203,11,4,800.59,5,4,3,543,Loyal Customers
15562.0,2010-12-23 09:55:00,2010-12-23 09:55:00,1,1,134.55,134.55,,39,39.0,3.45,GERMANY,0,351,1,134.55,1,1,1,111,Lost Customers
15563.0,2010-12-16 11:27:00,2011-11-17 14:50:00,107,4,1331.84,12.45,10.52,1453,13.58,1.88,UNITED KINGDOM,336,21,4,1331.84,4,4,4,444,Champions
15565.0,2011-09-30 10:44:00,2011-10-20 14:33:00,8,2,173.16,21.64,5.5,60,7.5,4.57,UNITED KINGDOM,20,49,2,173.16,3,3,1,331,Potential Loyalists
15567.0,2011-11-21 10:48:00,2011-11-21 10:48:00,6,1,161.05,26.84,36.16,211,35.17,3.43,FRANCE,0,18,1,161.05,4,1,1,411,New Customers
15568.0,2011-09-27 14:37:00,2011-12-07 11:27:00,53,3,758.29,14.31,15.11,461,8.7,2.56,UNITED KINGDOM,70,2,3,758.29,5,3,3,533,Loyal Customers
15569.0,2011-01-11 13:26:00,2011-08-28 10:15:00,28,5,1369.82,48.92,72.04,661,23.61,2.28,UNITED KINGDOM,228,103,5,1369.82,2,4,4,244,At Risk
15570.0,2010-12-05 12:57:00,2011-12-02 14:47:00,300,12,3886.6,12.96,8.0,1934,6.45,3.7,UNITED KINGDOM,362,6,12,3886.6,5,5,5,555,Champions
15571.0,2011-09-22 13:15:00,2011-11-28 10:02:00,54,4,636.19,11.78,18.71,256,4.74,2.78,UNITED KINGDOM,66,11,4,636.19,5,4,3,543,Loyal Customers
15572.0,2011-03-06 14:44:00,2011-12-05 10:09:00,207,7,2460.52,11.89,17.11,1170,5.65,3.69,UNITED KINGDOM,273,4,7,2460.52,5,5,5,555,Champions
15573.0,2011-09-15 12:16:00,2011-11-08 11:38:00,99,2,589.79,5.96,6.89,357,3.61,2.83,UNITED KINGDOM,53,31,2,589.79,4,3,3,433,Loyal Customers
15574.0,2010-12-02 15:46:00,2011-06-15 12:01:00,146,4,660.84,4.53,5.94,324,2.22,2.66,UNITED KINGDOM,194,177,4,660.84,2,4,3,243,At Risk
15576.0,2011-11-02 12:03:00,2011-11-02 12:03:00,42,1,912.87,21.74,37.25,393,9.36,3.53,UNITED KINGDOM,0,37,1,912.87,3,1,4,314,Potential Loyalists
15577.0,2011-02-07 13:32:00,2011-07-11 17:03:00,37,3,233.43,6.31,6.39,82,2.22,3.1,UNITED KINGDOM,154,150,3,233.43,2,3,1,231,At Risk
15578.0,2011-06-30 13:03:00,2011-06-30 13:03:00,13,1,127.1,9.78,14.37,52,4.0,2.39,UNITED KINGDOM,0,161,1,127.1,2,1,1,211,Lost Customers
15579.0,2011-01-30 12:09:00,2011-10-02 12:45:00,44,2,289.15,6.57,4.64,108,2.45,3.79,GERMANY,245,68,2,289.15,3,3,2,332,Potential Loyalists
15581.0,2010-12-08 14:38:00,2011-08-11 09:38:00,142,13,3659.38,25.77,210.9,277,1.95,23.52,UNITED KINGDOM,245,120,13,3659.38,2,5,5,255,At Risk
15582.0,2011-05-03 13:36:00,2011-11-15 09:55:00,42,3,650.21,15.48,5.84,443,10.55,2.35,UNITED KINGDOM,195,24,3,650.21,4,3,3,433,Loyal Customers
15584.0,2011-06-30 16:39:00,2011-11-16 10:55:00,118,4,703.84,5.96,5.75,305,2.58,3.11,UNITED KINGDOM,138,23,4,703.84,4,4,3,443,Loyal Customers
15585.0,2011-06-16 08:38:00,2011-06-16 08:38:00,31,1,455.3,14.69,6.63,320,10.32,2.26,UNITED KINGDOM,0,176,1,455.3,2,1,2,212,Lost Customers
